"feature","01_INACTvsControl","P_01_INACTvsControl","FDR_01_INACTvsControl","01_ACTvsControl","P_01_ACTvsControl","FDR_01_ACTvsControl","01_ACTvsINACT","P_01_ACTvsINACT","FDR_01_ACTvsINACT","01_AA.CTRLvsEA.CTRL","P_01_AA.CTRLvsEA.CTRL","FDR_01_AA.CTRLvsEA.CTRL","01_AA.INACTvsEA.INACT","P_01_AA.INACTvsEA.INACT","FDR_01_AA.INACTvsEA.INACT","01_AA.ACTvsEA.ACT","P_01_AA.ACTvsEA.ACT","FDR_01_AA.ACTvsEA.ACT","01_AA.INACTvsAA.CTRL","P_01_AA.INACTvsAA.CTRL","FDR_01_AA.INACTvsAA.CTRL","01_AA.ACTvsAA.CTRL","P_01_AA.ACTvsAA.CTRL","FDR_01_AA.ACTvsAA.CTRL","01_AA.ACTvsAA.INACT","P_01_AA.ACTvsAA.INACT","FDR_01_AA.ACTvsAA.INACT","01_EA.INACTvsEA.CTRL","P_01_EA.INACTvsEA.CTRL","FDR_01_EA.INACTvsEA.CTRL","01_EA.ACTvsEA.CTRL","P_01_EA.ACTvsEA.CTRL","FDR_01_EA.ACTvsEA.CTRL","01_EA.ACTvsEA.INACT","P_01_EA.ACTvsEA.INACT","FDR_01_EA.ACTvsEA.INACT"
"FBXL17",NA,NA,NA,-0.00438973623113569,0.769972929977896,0.864298024713921,0.00198219767154717,0.522977463153821,0.80754033932913,NA,NA,NA,NA,NA,NA,0.0303997261621213,0.046091898513736,0.233008353315984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00157862905463432,0.754269353935812,0.934479742099328,0.00431165870033853,0.702305048087912,0.863236538728903
"FBXO11",NA,NA,NA,-0.00013351012404364,0.976235165169149,0.986556975806663,2.18435786841845e-05,0.858293939160817,0.957928060769695,NA,NA,NA,NA,NA,NA,0.117268308392125,0.304578727902278,0.589318087628122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000370534596576266,0.986876822722389,0.996313634508831,0.0041466850900414,0.728600016844146,0.872899723371314
"FILIP1L",NA,NA,NA,0.00923339734688918,0.126191024684249,0.334492647621948,-4.77873302981782e-05,0.754172053698301,0.923488239548099,NA,NA,NA,-0.00542435916120882,0.0176913435281612,0.018859016264142,0.0395109041088492,0.570201226171121,0.781888431387149,0.00778643784293644,0.312102938441667,0.507301339803809,0.00733910316604786,0.37442849215825,0.65349691889792,-0.00253381807840904,0.728089419831723,0.86677311884729,NA,NA,NA,0.00913946272931872,0.45467914399426,0.798778598944518,0.00521945694595791,0.319245406239973,0.700109899933307
"FTX",NA,NA,NA,0.0185495814843289,0.00217034546650223,0.0233414306455096,0.00858643958829432,0.200378015548663,0.591474047602982,NA,NA,NA,0.01655024863992,2.02946476714717e-09,5.79073946892661e-09,0.0370452803712488,0.585111261743963,0.792428461892749,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00680996068401803,0.0880900879276739,0.213846435009251,0.0190572770087932,0.0326209440610858,0.278888290241432,0.005457704042518,0.271306779188178,0.676769669939605
"FUT8",NA,NA,NA,0.00541504962032598,0.540495308936761,0.727463202788531,0.00516217037184287,0.0723344534472679,0.379755880598157,NA,NA,NA,-0.0343473497726309,0.0284154011641196,0.029662906581081,0.0141378472960957,0.866883891122697,0.948055205378569,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00639787752104226,0.12432089658965,0.265441914340064,-0.0045760206371439,0.469278891487648,0.798778598944518,-0.00277167644792872,0.107843142664579,0.496813364787467
"GADD45B",NA,NA,NA,0.0164706760186137,0.0173025901847149,0.112412133275869,0.00926583093846334,0.19771250627096,0.591474047602982,NA,NA,NA,-0.000508033036021101,1.85533365052897e-09,5.40192382602992e-09,-0.0156149004047726,0.619472155391048,0.81559647415772,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000677408477820302,0.0358369701809183,0.123580663044516,0.0192567758281273,0.0445951102091375,0.312073693871301,0.0111646833922949,0.579564468042737,0.823945981591127
"GNAS",NA,NA,NA,0.0111255150043966,0.218709584373071,0.441576513597224,0.0134062489767863,0.0408098765124564,0.301907014207486,NA,NA,NA,-0.00804781806635745,0.000313620140253546,0.000374419581669505,-0.00704849111356963,0.608784251902656,0.806653489849605,0.0088745766927544,0.309903899764499,0.507212957054007,NA,NA,NA,-0.00187218572960416,0.313136288748281,0.614867960701152,NA,NA,NA,0.0164272327971795,0.114398747814726,0.45717285565811,0.0252822761348395,0.000695836635395321,0.138436372065017
"GRB2",NA,NA,NA,-0.0137139615806549,0.0544530096699296,0.205124405717715,0.00216443262419461,0.215482138734723,0.60110155176839,-0.0172676784791023,0.517128572443304,0.858680335144584,-0.00856310003547988,5.32263789928219e-09,1.2907019948401e-08,0.00389024109502602,0.0277120285583289,0.198660747183935,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0135609537691619,0.21317200066437,0.368283237728305,-0.014831533875448,0.269728855141506,0.636419063438456,0.00147467198651296,0.815189784939575,0.912947925650862
"HERC1",NA,NA,NA,0.00329047771256492,0.693249797959691,0.819607540845668,0.00319451708610367,0.857541322921305,0.957928060769695,NA,NA,NA,NA,NA,NA,-0.0220526116314991,0.449963735984235,0.717139470956535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00620407626669535,0.714480764176133,0.925291696685334,0.011697840368267,0.0990932393919427,0.480684301037125
"HIF1A",NA,NA,NA,-3.75294110963598e-05,0.457584190208773,0.665733389514268,0.00385730044751256,0.346898049809073,0.710643967697232,-0.020977446369395,0.17570913367693,0.591365148826656,NA,NA,NA,-0.015330954843204,0.662476839805171,0.841859256823223,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0123616825237514,0.121232373403057,0.263287443433547,0.00101645405910927,0.638964143260456,0.880340396372671,0.00776925036515123,0.312131870863546,0.700109899933307
"IFI44L",NA,NA,NA,0.0206037148255547,3.57516087901205e-08,1.36207761221688e-05,0.0163106112230479,0.061612229879702,0.339293714327095,NA,NA,NA,NA,NA,NA,1.57854827594852,9.4311921418673e-06,0.000940547070875312,NA,NA,NA,0.185359720742716,1.10809634163001e-07,5.16372895199584e-05,4.18044931584111e-08,0.00917353177805063,0.17592733832834,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IKZF3",NA,NA,NA,0.0032634237702668,0.409373881695838,0.610511338020382,0.000814387299143259,0.98291507988519,0.989854991817737,NA,NA,NA,0.0853630059626393,3.94415268382683e-10,1.63101193108974e-09,-0.00999098383232595,0.1932998560656,0.469137040053016,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0013957380061299,0.244916575523808,0.400256550477488,0.00127086867154398,0.494947831435613,0.808575287276236,-0.00512607152050562,0.66179383887585,0.863236538728903
"IMMP2L",NA,NA,NA,0.00607720247952562,0.0999747700545558,0.301091330825783,0.00486064570779247,0.113471917482829,0.494811968039878,-0.00993337076674466,0.909990062956028,0.987268248545015,NA,NA,NA,-0.04054658151185,0.00788370989363838,0.0971733680148461,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00288352989477417,0.939828682085401,0.955217689745279,0.00240837548538791,0.908128776407551,0.978171778369423,0.0134996217955604,0.182239283837771,0.581832633951293
"IRF1",NA,NA,NA,0.0133084559438381,0.280251679723667,0.499188376515898,0.0183163038094943,0.178822451232781,0.582450269729629,NA,NA,NA,-0.0149514268756482,0.213182834525607,0.215448059449728,0.0170358213809358,0.960351476327611,0.989207107541211,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00317503916597441,0.516390576393223,0.648473137118079,0.0194338129204753,0.0359313139917284,0.288248985578088,0.0123336395156328,0.500350955375775,0.784525195621349
"ITFG1",NA,NA,NA,0.00262954356411573,0.869769984206105,0.923459489404013,0.00931872286534099,0.206312437002412,0.591474047602982,NA,NA,NA,NA,NA,NA,0.037128841667638,0.0417997949452067,0.228131219178566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000905388892370733,0.841036894805439,0.959250493839477,0.0164134465698833,0.0551897222304217,0.424247524628412
"ITPR2",NA,NA,NA,-0.00383091622199293,0.461082708655693,0.668081199402024,-0.000850073011975046,0.687319922019865,0.878976438736943,NA,NA,NA,NA,NA,NA,0.0789949381811243,0.0667091366245715,0.275201579499119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00659182083905125,0.446765143463281,0.797111450363646,-0.00881935385498613,0.359910253628101,0.732879876145587
"JAZF1",NA,NA,NA,0.00574334276522605,0.568541509038943,0.748272206046877,0.00889054361072443,0.157364578448257,0.568799734972852,NA,NA,NA,NA,NA,NA,0.0867163714907673,0.387148125482289,0.670150367872678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00149387117933712,0.966076152870919,0.996313634508831,0.00924691124893424,0.243302641252154,0.651382924156361
"KCNQ5",NA,NA,NA,0.00363827277925154,0.642411386139325,0.787997484741423,-0.00610584099677768,0.378555676499172,0.737644061660019,NA,NA,NA,NA,NA,NA,-0.0239355955139227,0.010611373946695,0.116406772195244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0159988603673813,0.367480361254961,0.725856095233656,0.00701511005291011,0.613915578497591,0.838844744500941
"KDM6A",NA,NA,NA,0.00982130346410864,0.171707697565468,0.398226905254776,0.0112868733738921,0.0572666415877345,0.330010096682155,NA,NA,NA,NA,NA,NA,0.0287978517835841,0.199203257467676,0.479223625969387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00893642922381722,0.504163447604425,0.812931145943973,0.0129686682039238,0.170692605351347,0.566477623130205
"KLF12",NA,NA,NA,-0.00156269913308597,0.579042673549132,0.753584237280568,0.00534441569725033,0.0681991165960759,0.365254329152138,NA,NA,NA,NA,NA,NA,-0.033715283392364,0.159653188339782,0.428898390564959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00901315219219968,0.436323332760991,0.791455224084126,0.00176487023364202,0.101297909686586,0.488686748133467
"KLHL24",NA,NA,NA,0.011989837165787,0.064959580801975,0.23385449088711,0.00681533600376974,0.123657605393334,0.52210988943852,NA,NA,NA,NA,NA,NA,-0.0107362589054607,0.340199249137204,0.630714660875084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0172165778887994,0.0276433009818441,0.266692835123848,0.0138521201775449,0.109935491314318,0.496813364787467
"KMT2C",NA,NA,NA,-0.00769029395279414,0.479515517070906,0.682821825125169,0.00409842093462149,0.782219074546348,0.927254824676074,0.0115678230977968,0.937325778387871,0.987322337241211,NA,NA,NA,0.00218875515586227,0.601648512066004,0.803907938777596,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.014789109700724,0.0953432100513258,0.223819674257732,-0.0122382233786241,0.244018256748628,0.608921133775954,0.00624643274670733,0.708371643386634,0.866298654791014
"KTN1",NA,NA,NA,-0.00944098159902809,0.163389141384656,0.389650428406236,0.00270093076787266,0.0796901817503249,0.399954497086536,NA,NA,NA,NA,NA,NA,-0.0380465598734172,0.0396430526830492,0.225689287819023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0107734146253759,0.502654726081638,0.812931145943973,0.00794102016590837,0.441241803904496,0.756605824601032
"LSM14A",NA,NA,NA,0.00161357108179487,0.404597235626398,0.609420145364901,0.00387074545596793,0.0881032834371762,0.428697684041869,NA,NA,NA,0.0399449491625644,0.000638524242242808,0.000752860539063145,0.0422396261563255,0.2367047170236,0.532100562653461,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00224025709301472,0.751506497073607,0.824349227174425,-0.00167994845942777,0.602982206746997,0.866087174942968,-0.00397307121021948,0.542142124220615,0.805243061091129
"LUC7L2",NA,NA,NA,-0.00514773309696924,0.075119806321379,0.259565759342622,-0.000230943984257534,0.263775755165106,0.645446327981314,NA,NA,NA,NA,NA,NA,-0.00332304809876584,0.737500230773624,0.881304742002903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00024548896830414,0.61874375714774,0.875038802926529,-0.00251204101746994,0.952607102379892,0.979544983391379
"MANBA",NA,NA,NA,-0.000658784450031022,0.994743791036809,0.996030652344748,0.00907450056524691,0.147906943099695,0.564735600926108,NA,NA,NA,NA,NA,NA,0.115912764808244,0.159314288780074,0.428898390564959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00840088053283305,0.345212338087738,0.714846963956063,0.0194284391595696,0.0241949481832884,0.334337821662192
"MAP4K4",NA,NA,NA,0.00177889416349157,0.955082930161183,0.972676563085205,-0.00212271483641944,0.925451893573489,0.971337962771086,NA,NA,NA,-0.00972732557519081,0.000117218962938154,0.000145752612530412,-0.011084321263529,0.0410843694378572,0.227571001423615,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00376768999957865,0.734612573253005,0.816340570533071,-0.00164221324374533,0.976910985959855,0.996313634508831,-0.00130461390816096,0.933919274647557,0.972560163793369
"MARCH3",NA,NA,NA,0.0062624656179826,0.0922920079024968,0.286883590829448,0.018460932935346,0.0132412970023956,0.20679305025438,NA,NA,NA,NA,NA,NA,-0.0419060705391526,0.656066192464006,0.838816565423094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000828167698604304,0.0773067216771332,0.368835942567054,0.0141366559423486,0.191147537455652,0.59503227913192
"MARCH6",NA,NA,NA,-0.00572058672806995,0.771309003121387,0.864298024713921,0.005387617430412,0.654875249987427,0.868184259854776,NA,NA,NA,NA,NA,NA,0.0115959674213829,0.574260882942876,0.785491506967999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.013208021622269,0.34152024978697,0.71135727445383,0.00770575858296321,0.57413839927159,0.823259017853202
"MBD5",NA,NA,NA,-0.00695044609625644,0.583734324368529,0.7568012848597,-0.00337786876951425,0.770537886776908,0.924235178775586,NA,NA,NA,NA,NA,NA,-0.0489134959760651,6.66671075175098e-05,0.00384914826035307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00967099538561966,0.332802669549741,0.70125058557756,-3.08986208265583e-05,0.99985626505964,0.99985626505964
"MRPS21",NA,NA,NA,0.00344162926209952,0.638708896051727,0.785947035841076,-0.000549229296837372,0.569981836169887,0.82647635382081,-0.0216160773547499,0.241475785414116,0.669815359739663,-0.015786703574842,5.23100693364396e-05,6.75375857496113e-05,-0.0145058675708309,0.104183624047285,0.352520441038934,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000830104409923843,0.458044423429653,0.590564694303218,0.00191474525770858,0.581892571509382,0.857714966296889,-0.00301171680676725,0.462451190593263,0.766139267414314
"NCOR1",NA,NA,NA,-0.000158197692478115,0.453393818720966,0.660879125593272,0.000990907535667163,0.977788006624732,0.988941481985471,-0.0182974686134095,0.0546228737550394,0.379932433007274,-0.0282776235906186,0.0994255128330565,0.100958765106876,-0.0106625245741676,0.835841772156853,0.929872575959447,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0102642566030009,0.00800423407078588,0.0535052262116379,-0.00177537645810425,0.824789106444628,0.953804065130379,0.00808814661208523,0.40073101506805,0.737501705255531
"NIPBL",NA,NA,NA,0.00821371405947952,0.270274605576516,0.49337864319864,0.0134989809534927,0.00435986638494614,0.105940778395964,NA,NA,NA,NA,NA,NA,-0.0168713832741706,0.14944084580544,0.417014667437743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00652909539704122,0.192894481002178,0.567458768246428,0.0127660130574762,0.00179592231703524,0.138436372065017
"NME2",NA,NA,NA,0.00341032113424958,0.0853168418748779,0.275787169587958,-0.00477160555971565,0.690887430889716,0.88027177252121,NA,NA,NA,-0.00187349384803961,5.22448299929963e-05,6.75375857496113e-05,0.00574932336322599,0.518135047078647,0.755843280113398,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00125506190152205,0.328561954099293,0.479174356618186,0.00490803607198358,0.138811574518108,0.500847881131264,0.00562282673369106,0.702036814164465,0.863236538728903
"NSD3",NA,NA,NA,0.00588571196048456,0.091417233542335,0.28531023694261,0.00374993091776883,0.292974382918598,0.67008702546733,NA,NA,NA,0.0254823531714729,4.98871180060628e-10,1.92483396115429e-09,0.163085854499596,0.0452170798788165,0.232656490102786,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00260497864983904,0.295714201418824,0.450044905486792,0.00721061115617506,0.582328634287335,0.857714966296889,-0.000148198992974344,0.454215393481554,0.764250863775917
"NUCKS1",NA,NA,NA,-0.00318040715785818,0.278431716324522,0.499188376515898,-0.0035132679547724,0.395602391343657,0.744353682888708,NA,NA,NA,0.0213094212532166,3.25062911696572e-09,8.51317057736189e-09,-0.00449987719210551,0.774003598643747,0.896601845525016,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0016826558708674,0.264613824098176,0.419244406829393,-0.00633099162566954,0.792783841900547,0.943499890965157,-0.00770341134369951,0.583667060196608,0.823945981591127
"OGA",NA,NA,NA,0.00217547236480956,0.354514087791379,0.56987981566163,0.00374452326723006,0.544881015442003,0.82437692764165,NA,NA,NA,0.0445059450737947,1.18612535855558e-09,3.78851980195366e-09,-0.0175842594937643,0.724620815078653,0.872567545709421,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00523456762013094,0.00518570573084166,0.0409736381137916,0.00799889188090631,0.262774714561974,0.628222993091871,0.00419347632436088,0.694011671728007,0.863236538728903
"PARP14",NA,NA,NA,0.0224214257696836,0.0340250739301137,0.160581751353098,0.0138054137576423,0.00168284794546765,0.0706796137096412,NA,NA,NA,-0.0208601415347289,7.12645239974902e-07,1.13810508473604e-06,0.155447089124033,0.274779071219834,0.557176785819145,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0119214507280887,0.0158545074622335,0.0736768287950851,0.0343482005505103,0.00814374873229036,0.157944489427855,0.0181353175917776,0.00643376062362952,0.207718557277182
"PDCD4",NA,NA,NA,0.00287846049304216,0.306890995614446,0.525516881870754,0.00684254882801518,0.00480172388303067,0.11269928407819,NA,NA,NA,0.00716771256080443,3.21161546979597e-11,2.41152880889943e-10,-0.0121269924838641,0.786984642772994,0.907921484146329,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00699742278643215,0.036730168423058,0.125046511703138,0.00578660796552152,0.4426974882889,0.794236360410735,0.00883186813502984,0.0614393899749099,0.428273192496658
"PHIP",NA,NA,NA,0.00334914789633762,0.606024818512972,0.765192837730897,0.00350150837902946,0.663980080534394,0.871445420840226,NA,NA,NA,NA,NA,NA,0.112610752501721,0.334817114872274,0.625714437844778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00334732963303015,0.908821933545011,0.978171778369423,0.00461717046814213,0.650545176401196,0.861800761234879
"PHTF2",NA,NA,NA,-0.00319185893904815,0.201161148052441,0.424247216873539,-0.00701517291181254,0.332303085028041,0.697836478558887,NA,NA,NA,NA,NA,NA,0.0879263945147859,0.131027392152809,0.391427118816537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00917952768870093,0.326748110838467,0.696590952830826,-0.0120575509973819,0.303375253632697,0.700109899933307
"PIK3CA",NA,NA,NA,-0.00279767113633718,0.102533955117238,0.306414213361938,0.00590108176610197,0.419824696095338,0.752431136196175,NA,NA,NA,NA,NA,NA,0.102087202592175,0.267972153053696,0.551529928517645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0028234720617378,0.139090350076059,0.500847881131264,0.0107098750424562,0.177124860714933,0.576146951157597
"PLCG2",NA,NA,NA,0.0154142820079278,0.210893239991817,0.433282009614336,0.00647563200659605,0.207958383759104,0.591474047602982,NA,NA,NA,NA,NA,NA,0.0310725383774537,0.300978455052156,0.587497091089351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0155495855061758,0.266366687367924,0.632601535438583,0.00768492412283505,0.574414694417885,0.823259017853202
"PLCL2",NA,NA,NA,0.00586074208369553,0.511422675811343,0.708123704969552,0.0106025281986874,0.0199448017987987,0.244860797468329,NA,NA,NA,NA,NA,NA,0.0115306750385373,0.933176226701957,0.978675258787807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00974289559918401,0.248759875648149,0.613683246758418,0.0122074854082168,0.0518734254395963,0.412795568639041
"PLEKHA2",NA,NA,NA,0.0117096761756562,0.00425056017595176,0.0365428446246732,0.00530514028645179,0.246215487159545,0.641532988603613,NA,NA,NA,0.0652902346337038,7.95783881144494e-10,2.76868640157077e-09,0.0405057948661623,0.00220027732552203,0.0492592699203606,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0158671941301975,0.00148477595142678,0.0206537981783149,0.0123578029309566,0.0562704657003082,0.336145910019399,0.00225643506342495,0.887129317630671,0.947501067034649
"PLEKHG1",NA,NA,NA,0.00120975071611223,0.707827375551787,0.82384720101817,0.00863293561521224,0.301179685040775,0.683585570016564,-0.0310693043011333,0.811500955881373,0.951231049507369,NA,NA,NA,0.0119566555896994,0.969159786424987,0.989578212029184,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00918618191468824,0.484665753656397,0.615752251355861,-0.00498958220860839,0.730821029002198,0.925291696685334,0.00706284354333756,0.0961525001405231,0.480684301037125
